"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country","PromoCode"
"540182","22633","HAND WARMER UNION JACK","3","2011-01-08 09:47:00","2.03","13777.0","Spain","NEWCUST"
"540182","22632","HAND WARMER RED POLKA DOT","12","2011-01-08 09:47:00","1.77","13777.0","Spain",""
"540182","85099B","JUMBO BAG RED RETROSPOT","8","2011-01-08 09:47:00","2.03","13777.0","Spain",""
"540182","71053","WHITE METAL LANTERN","10","2011-01-08 09:47:00","3.6","13777.0","Spain","NEWCUST"
"540183","22752","SET 7 BABUSHKA NESTING BOXES","7","2010-12-10 10:57:00","7.83","14096.0","Netherlands","BULK5"
"540183","84029E","RED WOOLLY HOTTIE WHITE HEART","3","2010-12-10 10:57:00","3.34","14096.0","Netherlands","BULK5"
"540183","21730","GLASS STAR FROSTED T-LIGHT HOLDER","8","2010-12-10 10:57:00","4.45","14096.0","Netherlands","NEWCUST"
"540183","22632","HAND WARMER RED POLKA DOT","11","2010-12-10 10:57:00","2.01","14096.0","Netherlands",""
"540184","85123A","WHITE HANGING HEART T-LIGHT HOLDER","12","2010-12-31 15:15:00","3.02","17809.0","United Kingdom",""
"540185","22752","SET 7 BABUSHKA NESTING BOXES","6","2011-01-20 11:02:00","7.96","14606.0","France",""
"540185","22632","HAND WARMER RED POLKA DOT","2","2011-01-20 11:02:00","2.06","14606.0","France","BULK5"
"540185","22632","HAND WARMER RED POLKA DOT","3","2011-01-20 11:02:00","1.97","14606.0","France","BULK5"
"540186","85123A","WHITE HANGING HEART T-LIGHT HOLDER","8","2010-12-31 13:07:00","2.67","16029.0","Netherlands","BULK5"
"540186","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2010-12-31 13:07:00","4.25","16029.0","Netherlands",""
"540186","22632","HAND WARMER RED POLKA DOT","5","2010-12-31 13:07:00","1.84","16029.0","Netherlands",""
"540186","84406B","CREAM CUPID HEARTS COAT HANGER","3","2010-12-31 13:07:00","3.13","16029.0","Netherlands","NEWCUST"
"540187","85099B","JUMBO BAG RED RETROSPOT","10","2010-12-04 13:30:00","1.82","14096.0","EIRE","NEWCUST"
"540188","85099B","JUMBO BAG RED RETROSPOT","3","2010-12-09 11:31:00","1.92","17850.0","Australia","BULK5"
"540188","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2010-12-09 11:31:00","3.76","17850.0","Australia","NEWCUST"
"540189","21730","GLASS STAR FROSTED T-LIGHT HOLDER","4","2010-12-17 15:59:00","4.52","17850.0","France",""
"540189","22752","SET 7 BABUSHKA NESTING BOXES","8","2010-12-17 15:59:00","7.64","17850.0","France",""
"540190","47566","PARTY BUNTING","7","2011-01-02 14:30:00","5.15","13047.0","Belgium","BULK5"
"540190","22633","HAND WARMER UNION JACK","3","2011-01-02 14:30:00","1.96","13047.0","Belgium",""
"540191","22752","SET 7 BABUSHKA NESTING BOXES","11","2010-12-06 15:30:00","8.0","17850.0","Belgium","NEWCUST"
"540191","22752","SET 7 BABUSHKA NESTING BOXES","7","2010-12-06 15:30:00","7.64","17850.0","Belgium","NEWCUST"
"540191","71053","WHITE METAL LANTERN","12","2010-12-06 15:30:00","3.56","17850.0","Belgium",""
"540192","22632","HAND WARMER RED POLKA DOT","1","2011-01-11 09:34:00","1.94","14606.0","Australia",""
"540192","22632","HAND WARMER RED POLKA DOT","4","2011-01-11 09:34:00","2.3","14606.0","Australia",""
"540192","71053","WHITE METAL LANTERN","5","2011-01-11 09:34:00","3.53","14606.0","Australia","SUMMER10"
"540192","85099B","JUMBO BAG RED RETROSPOT","9","2011-01-11 09:34:00","2.13","14606.0","Australia",""
"540193","22632","HAND WARMER RED POLKA DOT","2","2010-12-23 15:23:00","2.13","16029.0","Australia",""
"540194","21730","GLASS STAR FROSTED T-LIGHT HOLDER","7","2011-01-29 08:29:00","4.54","14096.0","EIRE",""
"540194","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2011-01-29 08:29:00","3.55","14096.0","EIRE","SUMMER10"
"540194","22633","HAND WARMER UNION JACK","12","2011-01-29 08:29:00","2.27","14096.0","EIRE","BULK5"
"540194","20685","DOORMAT RED RETROSPOT","11","2011-01-29 08:29:00","7.26","14096.0","EIRE",""
"540195","85099B","JUMBO BAG RED RETROSPOT","8","2011-01-22 09:34:00","1.69","16029.0","EIRE",""
"540195","22752","SET 7 BABUSHKA NESTING BOXES","2","2011-01-22 09:34:00","7.71","16029.0","EIRE",""
"540195","21730","GLASS STAR FROSTED T-LIGHT HOLDER","1","2011-01-22 09:34:00","4.41","16029.0","EIRE","SUMMER10"
"540196","20685","DOORMAT RED RETROSPOT","8","2011-01-29 08:14:00","7.32","14606.0","Belgium","SUMMER10"
"540196","22632","HAND WARMER RED POLKA DOT","10","2011-01-29 08:14:00","1.94","14606.0","Belgium",""
"540196","47566","PARTY BUNTING","8","2011-01-29 08:14:00","4.87","14606.0","Belgium","SUMMER10"
"540196","84029E","RED WOOLLY HOTTIE WHITE HEART","6","2011-01-29 08:14:00","3.84","14606.0","Belgium","NEWCUST"
"540197","85099B","JUMBO BAG RED RETROSPOT","5","2010-12-16 13:59:00","1.96","13047.0","France",""
"540197","22633","HAND WARMER UNION JACK","12","2010-12-16 13:59:00","2.35","13047.0","France",""
"540197","20685","DOORMAT RED RETROSPOT","10","2010-12-16 13:59:00","7.47","13047.0","France",""
"540198","71053","WHITE METAL LANTERN","3","2011-01-25 14:48:00","3.75","16029.0","Spain",""
"540198","20685","DOORMAT RED RETROSPOT","12","2011-01-25 14:48:00","7.49","16029.0","Spain",""
"540199","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2010-12-05 12:25:00","3.84","12583.0","France","NEWCUST"
"540199","84406B","CREAM CUPID HEARTS COAT HANGER","9","2010-12-05 12:25:00","2.93","12583.0","France",""
"540199","20685","DOORMAT RED RETROSPOT","2","2010-12-05 12:25:00","7.54","12583.0","France",""
"540200","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2011-01-25 16:41:00","3.75","16029.0","Netherlands",""
"540200","71053","WHITE METAL LANTERN","4","2011-01-25 16:41:00","3.5","16029.0","Netherlands",""
"540201","85099B","JUMBO BAG RED RETROSPOT","6","2011-01-20 10:14:00","1.9","15311.0","France","NEWCUST"
"540201","21730","GLASS STAR FROSTED T-LIGHT HOLDER","11","2011-01-20 10:14:00","4.38","15311.0","France",""
"540202","84029E","RED WOOLLY HOTTIE WHITE HEART","5","2011-01-30 12:24:00","3.42","13777.0","United Kingdom",""
"540203","84029E","RED WOOLLY HOTTIE WHITE HEART","11","2010-12-08 09:03:00","3.71","14096.0","United Kingdom",""
"540203","22752","SET 7 BABUSHKA NESTING BOXES","8","2010-12-08 09:03:00","7.87","14096.0","United Kingdom",""
"540204","22752","SET 7 BABUSHKA NESTING BOXES","6","2011-01-26 15:30:00","7.55","15291.0","Australia","SUMMER10"
"540204","22632","HAND WARMER RED POLKA DOT","2","2011-01-26 15:30:00","2.16","15291.0","Australia","BULK5"
"540204","22752","SET 7 BABUSHKA NESTING BOXES","6","2011-01-26 15:30:00","7.94","15291.0","Australia","SUMMER10"
"540205","47566","PARTY BUNTING","8","2010-12-13 12:17:00","5.32","12583.0","EIRE",""
"540205","22752","SET 7 BABUSHKA NESTING BOXES","11","2010-12-13 12:17:00","8.1","12583.0","EIRE",""
"540205","21730","GLASS STAR FROSTED T-LIGHT HOLDER","8","2010-12-13 12:17:00","4.64","12583.0","EIRE","NEWCUST"
"540206","85099B","JUMBO BAG RED RETROSPOT","7","2011-01-07 09:45:00","1.6","17850.0","Australia","SUMMER10"
"540207","22752","SET 7 BABUSHKA NESTING BOXES","7","2011-01-08 12:49:00","7.84","17850.0","Belgium",""
"540207","85123A","WHITE HANGING HEART T-LIGHT HOLDER","11","2011-01-08 12:49:00","2.8","17850.0","Belgium",""
"540207","22632","HAND WARMER RED POLKA DOT","4","2011-01-08 12:49:00","2.16","17850.0","Belgium","SUMMER10"
"540208","47566","PARTY BUNTING","1","2011-01-24 13:56:00","5.13","16029.0","EIRE",""
"540208","84029E","RED WOOLLY HOTTIE WHITE HEART","12","2011-01-24 13:56:00","3.73","16029.0","EIRE","SUMMER10"
"540209","20685","DOORMAT RED RETROSPOT","3","2010-12-08 08:59:00","7.44","14606.0","France",""
"540209","84029E","RED WOOLLY HOTTIE WHITE HEART","1","2010-12-08 08:59:00","3.52","14606.0","France",""
"540210","84406B","CREAM CUPID HEARTS COAT HANGER","6","2011-01-08 08:46:00","2.71","13047.0","Spain",""
"540211","71053","WHITE METAL LANTERN","4","2011-01-29 12:52:00","3.88","14606.0","France","NEWCUST"
"540212","85099B","JUMBO BAG RED RETROSPOT","8","2010-12-09 14:33:00","1.83","13777.0","Belgium",""
"540213","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2011-01-27 16:50:00","3.37","13777.0","United Kingdom",""
"540213","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","6","2011-01-27 16:50:00","3.54","13777.0","United Kingdom","SUMMER10"
"540214","85099B","JUMBO BAG RED RETROSPOT","9","2010-12-29 11:14:00","1.83","13047.0","Belgium","NEWCUST"
"540215","22633","HAND WARMER UNION JACK","9","2011-01-30 11:32:00","1.9","15291.0","Germany","BULK5"
"540216","22633","HAND WARMER UNION JACK","4","2011-01-21 11:28:00","1.78","14096.0","Australia","SUMMER10"
"540216","20685","DOORMAT RED RETROSPOT","4","2011-01-21 11:28:00","7.22","14096.0","Australia","NEWCUST"
"540216","71053","WHITE METAL LANTERN","8","2011-01-21 11:28:00","3.83","14096.0","Australia","BULK5"
"540216","22632","HAND WARMER RED POLKA DOT","7","2011-01-21 11:28:00","1.76","14096.0","Australia","NEWCUST"
"540217","84406B","CREAM CUPID HEARTS COAT HANGER","8","2011-01-27 11:58:00","3.23","13777.0","Australia",""
"540217","84406B","CREAM CUPID HEARTS COAT HANGER","9","2011-01-27 11:58:00","3.03","13777.0","Australia",""
"540217","84406B","CREAM CUPID HEARTS COAT HANGER","1","2011-01-27 11:58:00","3.01","13777.0","Australia","SUMMER10"
"540218","22632","HAND WARMER RED POLKA DOT","1","2011-01-28 08:21:00","2.09","16029.0","Spain","NEWCUST"
"540218","22633","HAND WARMER UNION JACK","1","2011-01-28 08:21:00","2.13","16029.0","Spain",""
"540218","47566","PARTY BUNTING","2","2011-01-28 08:21:00","5.38","16029.0","Spain",""
"540218","71053","WHITE METAL LANTERN","11","2011-01-28 08:21:00","3.5","16029.0","Spain",""
"540219","22752","SET 7 BABUSHKA NESTING BOXES","5","2010-12-12 12:53:00","7.79","17809.0","Spain","NEWCUST"
"540219","22633","HAND WARMER UNION JACK","6","2010-12-12 12:53:00","2.27","17809.0","Spain","SUMMER10"
"540220","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2011-01-07 09:57:00","3.76","13047.0","France",""
"540221","71053","WHITE METAL LANTERN","10","2011-01-04 14:30:00","3.35","17850.0","France","NEWCUST"
"540222","84406B","CREAM CUPID HEARTS COAT HANGER","7","2011-01-27 09:50:00","2.98","17850.0","Belgium",""
"540223","84406B","CREAM CUPID HEARTS COAT HANGER","3","2011-01-16 13:13:00","3.22","16029.0","EIRE","SUMMER10"
"540223","20685","DOORMAT RED RETROSPOT","9","2011-01-16 13:13:00","7.24","16029.0","EIRE",""
"540223","22632","HAND WARMER RED POLKA DOT","3","2011-01-16 13:13:00","2.03","16029.0","EIRE","NEWCUST"
"540224","47566","PARTY BUNTING","6","2010-12-31 14:52:00","5.4","14096.0","EIRE",""
"540224","84029E","RED WOOLLY HOTTIE WHITE HEART","10","2010-12-31 14:52:00","3.88","14096.0","EIRE",""
"540225","22752","SET 7 BABUSHKA NESTING BOXES","10","2010-12-08 09:40:00","8.08","15291.0","Spain",""
"540225","22632","HAND WARMER RED POLKA DOT","2","2010-12-08 09:40:00","2.31","15291.0","Spain",""
"540225","21730","GLASS STAR FROSTED T-LIGHT HOLDER","6","2010-12-08 09:40:00","4.6","15291.0","Spain",""
"540225","47566","PARTY BUNTING","8","2010-12-08 09:40:00","5.31","15291.0","Spain",""
"540226","20685","DOORMAT RED RETROSPOT","9","2010-12-02 08:30:00","7.08","13777.0","United Kingdom","SUMMER10"
"540226","47566","PARTY BUNTING","12","2010-12-02 08:30:00","5.15","13777.0","United Kingdom",""
"540226","47566","PARTY BUNTING","3","2010-12-02 08:30:00","5.23","13777.0","United Kingdom","NEWCUST"
"540227","21730","GLASS STAR FROSTED T-LIGHT HOLDER","4","2010-12-22 16:32:00","4.5","14096.0","Spain","SUMMER10"
"540228","47566","PARTY BUNTING","8","2010-12-29 08:45:00","5.29","15291.0","Spain","SUMMER10"
"540228","21730","GLASS STAR FROSTED T-LIGHT HOLDER","9","2010-12-29 08:45:00","4.47","15291.0","Spain","SUMMER10"
"540229","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","2","2011-01-25 16:18:00","3.68","16029.0","Australia",""
"540229","21730","GLASS STAR FROSTED T-LIGHT HOLDER","5","2011-01-25 16:18:00","4.44","16029.0","Australia","BULK5"
"540229","22632","HAND WARMER RED POLKA DOT","11","2011-01-25 16:18:00","2.24","16029.0","Australia",""
"540230","85099B","JUMBO BAG RED RETROSPOT","1","2010-12-27 09:33:00","1.83","12583.0","Germany","SUMMER10"
"540231","22752","SET 7 BABUSHKA NESTING BOXES","2","2011-01-30 12:33:00","8.04","13777.0","Australia","SUMMER10"
"540232","22633","HAND WARMER UNION JACK","7","2010-12-07 14:54:00","2.22","17809.0","Australia",""
"540233","47566","PARTY BUNTING","12","2011-01-25 14:59:00","5.34","12583.0","Spain","NEWCUST"
"540233","85123A","WHITE HANGING HEART T-LIGHT HOLDER","4","2011-01-25 14:59:00","2.67","12583.0","Spain","SUMMER10"
"540234","22752","SET 7 BABUSHKA NESTING BOXES","3","2011-01-30 12:05:00","7.55","13047.0","United Kingdom","BULK5"
"540235","71053","WHITE METAL LANTERN","7","2010-12-22 15:54:00","3.83","14096.0","France","SUMMER10"
"540235","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","1","2010-12-22 15:54:00","3.45","14096.0","France",""
"540236","22633","HAND WARMER UNION JACK","5","2011-01-02 16:40:00","1.99","14606.0","United Kingdom",""
"540236","71053","WHITE METAL LANTERN","1","2011-01-02 16:40:00","3.68","14606.0","United Kingdom",""
"540236","47566","PARTY BUNTING","2","2011-01-02 16:40:00","4.95","14606.0","United Kingdom",""
"540237","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2010-12-09 15:45:00","2.72","13777.0","Australia",""
"540237","20685","DOORMAT RED RETROSPOT","7","2010-12-09 15:45:00","7.19","13777.0","Australia",""
"540237","20685","DOORMAT RED RETROSPOT","3","2010-12-09 15:45:00","6.98","13777.0","Australia",""
"540237","22632","HAND WARMER RED POLKA DOT","4","2010-12-09 15:45:00","2.03","13777.0","Australia",""
"540238","84029E","RED WOOLLY HOTTIE WHITE HEART","8","2011-01-15 08:27:00","3.75","16029.0","Belgium",""
"540238","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2011-01-15 08:27:00","2.82","16029.0","Belgium",""
"540238","85099B","JUMBO BAG RED RETROSPOT","12","2011-01-15 08:27:00","1.72","16029.0","Belgium","SUMMER10"
"540239","22752","SET 7 BABUSHKA NESTING BOXES","11","2011-01-07 10:04:00","7.63","14096.0","EIRE","SUMMER10"
"540239","85099B","JUMBO BAG RED RETROSPOT","7","2011-01-07 10:04:00","2.03","14096.0","EIRE",""
"540240","84029E","RED WOOLLY HOTTIE WHITE HEART","7","2010-12-12 08:12:00","3.61","12583.0","Belgium",""
"540241","71053","WHITE METAL LANTERN","11","2011-01-01 15:46:00","3.88","14606.0","Netherlands",""
"540241","85123A","WHITE HANGING HEART T-LIGHT HOLDER","5","2011-01-01 15:46:00","2.77","14606.0","Netherlands",""
"540242","84029E","RED WOOLLY HOTTIE WHITE HEART","6","2011-01-04 16:16:00","3.45","17809.0","EIRE","SUMMER10"
"540242","84406B","CREAM CUPID HEARTS COAT HANGER","5","2011-01-04 16:16:00","2.89","17809.0","EIRE","NEWCUST"
"540242","22752","SET 7 BABUSHKA NESTING BOXES","8","2011-01-04 16:16:00","7.58","17809.0","EIRE",""
"540242","84406B","CREAM CUPID HEARTS COAT HANGER","8","2011-01-04 16:16:00","2.73","17809.0","EIRE","SUMMER10"
"540243","71053","WHITE METAL LANTERN","4","2010-12-08 16:34:00","3.51","15311.0","United Kingdom",""
"540243","22632","HAND WARMER RED POLKA DOT","11","2010-12-08 16:34:00","2.25","15311.0","United Kingdom","SUMMER10"
"540244","20685","DOORMAT RED RETROSPOT","4","2011-01-04 16:00:00","7.08","16029.0","United Kingdom","NEWCUST"
"540244","22752","SET 7 BABUSHKA NESTING BOXES","5","2011-01-04 16:00:00","8.12","16029.0","United Kingdom",""
"540245","22633","HAND WARMER UNION JACK","7","2010-12-17 12:56:00","2.15","14606.0","Spain","NEWCUST"
"540245","85099B","JUMBO BAG RED RETROSPOT","7","2010-12-17 12:56:00","1.94","14606.0","Spain",""
"540245","84406B","CREAM CUPID HEARTS COAT HANGER","6","2010-12-17 12:56:00","2.97","14606.0","Spain",""
"540245","47566","PARTY BUNTING","4","2010-12-17 12:56:00","5.03","14606.0","Spain","SUMMER10"
"540246","85099B","JUMBO BAG RED RETROSPOT","8","2010-12-10 12:04:00","2.03","13047.0","Netherlands",""
"540246","84029E","RED WOOLLY HOTTIE WHITE HEART","3","2010-12-10 12:04:00","3.78","13047.0","Netherlands",""
"540246","85123A","WHITE HANGING HEART T-LIGHT HOLDER","10","2010-12-10 12:04:00","2.53","13047.0","Netherlands","BULK5"
"540246","85123A","WHITE HANGING HEART T-LIGHT HOLDER","2","2010-12-10 12:04:00","2.96","13047.0","Netherlands",""
"540247","20685","DOORMAT RED RETROSPOT","12","2011-01-29 13:00:00","7.07","15291.0","France",""
"540247","22633","HAND WARMER UNION JACK","2","2011-01-29 13:00:00","1.97","15291.0","France",""
"540248","22633","HAND WARMER UNION JACK","1","2010-12-25 16:52:00","2.1","14096.0","EIRE",""
"540248","85123A","WHITE HANGING HEART T-LIGHT HOLDER","5","2010-12-25 16:52:00","2.66","14096.0","EIRE",""
"540248","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","10","2010-12-25 16:52:00","3.86","14096.0","EIRE",""
"540248","22633","HAND WARMER UNION JACK","3","2010-12-25 16:52:00","2.24","14096.0","EIRE",""
"540249","47566","PARTY BUNTING","3","2011-01-21 14:34:00","4.96","15311.0","Netherlands",""
"540249","47566","PARTY BUNTING","11","2011-01-21 14:34:00","5.15","15311.0","Netherlands",""
"540249","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2011-01-21 14:34:00","3.79","15311.0","Netherlands",""
"540249","22633","HAND WARMER UNION JACK","1","2011-01-21 14:34:00","1.88","15311.0","Netherlands",""
"540250","22752","SET 7 BABUSHKA NESTING BOXES","3","2011-01-03 09:13:00","8.04","15291.0","Netherlands","NEWCUST"
"540250","22752","SET 7 BABUSHKA NESTING BOXES","10","2011-01-03 09:13:00","7.57","15291.0","Netherlands",""
"540250","21730","GLASS STAR FROSTED T-LIGHT HOLDER","6","2011-01-03 09:13:00","4.51","15291.0","Netherlands",""
"540250","22752","SET 7 BABUSHKA NESTING BOXES","10","2011-01-03 09:13:00","7.58","15291.0","Netherlands",""
"540251","85099B","JUMBO BAG RED RETROSPOT","10","2011-01-15 16:18:00","2.03","16029.0","EIRE","SUMMER10"
"540251","84029E","RED WOOLLY HOTTIE WHITE HEART","8","2011-01-15 16:18:00","3.84","16029.0","EIRE","NEWCUST"
"540251","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2011-01-15 16:18:00","3.46","16029.0","EIRE",""
"540252","84029E","RED WOOLLY HOTTIE WHITE HEART","6","2011-01-07 09:51:00","3.85","13047.0","Spain",""
"540252","47566","PARTY BUNTING","3","2011-01-07 09:51:00","5.22","13047.0","Spain","SUMMER10"
"540253","22632","HAND WARMER RED POLKA DOT","7","2011-01-20 16:02:00","2.21","14096.0","United Kingdom","BULK5"
"540253","21730","GLASS STAR FROSTED T-LIGHT HOLDER","7","2011-01-20 16:02:00","4.24","14096.0","United Kingdom","NEWCUST"
"540254","71053","WHITE METAL LANTERN","12","2010-12-15 08:29:00","3.53","13047.0","EIRE",""
"540255","22752","SET 7 BABUSHKA NESTING BOXES","7","2010-12-26 08:57:00","7.9","17809.0","Germany",""
"540255","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","6","2010-12-26 08:57:00","3.69","17809.0","Germany",""
"540256","85099B","JUMBO BAG RED RETROSPOT","8","2010-12-20 16:39:00","2.07","13047.0","United Kingdom",""
"540257","22633","HAND WARMER UNION JACK","6","2011-01-07 12:52:00","2.23","13047.0","Germany","BULK5"
"540257","20685","DOORMAT RED RETROSPOT","4","2011-01-07 12:52:00","7.29","13047.0","Germany",""
"540257","47566","PARTY BUNTING","4","2011-01-07 12:52:00","5.34","13047.0","Germany","BULK5"
"540258","85123A","WHITE HANGING HEART T-LIGHT HOLDER","8","2011-01-09 09:46:00","2.51","14096.0","Netherlands",""
"540258","84406B","CREAM CUPID HEARTS COAT HANGER","11","2011-01-09 09:46:00","2.9","14096.0","Netherlands",""
"540259","84406B","CREAM CUPID HEARTS COAT HANGER","2","2010-12-11 09:08:00","2.68","16029.0","France",""
"540259","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2010-12-11 09:08:00","3.57","16029.0","France",""
"540259","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2010-12-11 09:08:00","4.41","16029.0","France",""
"540259","21730","GLASS STAR FROSTED T-LIGHT HOLDER","5","2010-12-11 09:08:00","4.68","16029.0","France",""
"540260","22632","HAND WARMER RED POLKA DOT","11","2010-12-29 11:20:00","2.0","15291.0","Australia",""
"540260","20685","DOORMAT RED RETROSPOT","9","2010-12-29 11:20:00","7.54","15291.0","Australia","BULK5"
"540261","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2011-01-22 08:59:00","4.42","15311.0","Belgium",""
"540261","85099B","JUMBO BAG RED RETROSPOT","9","2011-01-22 08:59:00","1.91","15311.0","Belgium",""
"540262","22752","SET 7 BABUSHKA NESTING BOXES","7","2011-01-08 16:55:00","7.63","12583.0","Germany","SUMMER10"
"540262","20685","DOORMAT RED RETROSPOT","2","2011-01-08 16:55:00","7.21","12583.0","Germany",""
"540263","47566","PARTY BUNTING","7","2010-12-09 14:31:00","5.32","12583.0","United Kingdom","NEWCUST"
