"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"540098","84029E","RED WOOLLY HOTTIE WHITE HEART","7","2011-01-30 12:59:00","3.37","17809.0","Spain"
"540099","85099B","JUMBO BAG RED RETROSPOT","6","2011-01-21 08:58:00","1.66","12583.0","Spain"
"540099","20685","DOORMAT RED RETROSPOT","3","2011-01-21 08:58:00","7.18","12583.0","Spain"
"540099","85099B","JUMBO BAG RED RETROSPOT","9","2011-01-21 08:58:00","1.89","12583.0","Spain"
"540099","22633","HAND WARMER UNION JACK","11","2011-01-21 08:58:00","2.31","12583.0","Spain"
"540100","71053","WHITE METAL LANTERN","7","2011-01-19 11:10:00","3.89","13777.0","United Kingdom"
"540100","22752","SET 7 BABUSHKA NESTING BOXES","7","2011-01-19 11:10:00","7.89","13777.0","United Kingdom"
"540101","85099B","JUMBO BAG RED RETROSPOT","7","2010-12-04 16:43:00","2.0","13777.0","United Kingdom"
"540102","84029E","RED WOOLLY HOTTIE WHITE HEART","1","2010-12-06 11:42:00","3.67","13777.0","Germany"
"540103","84406B","CREAM CUPID HEARTS COAT HANGER","8","2010-12-27 12:11:00","3.25","17850.0","United Kingdom"
"540103","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2010-12-27 12:11:00","3.48","17850.0","United Kingdom"
"540103","47566","PARTY BUNTING","11","2010-12-27 12:11:00","5.03","17850.0","United Kingdom"
"540104","85099B","JUMBO BAG RED RETROSPOT","6","2011-01-28 14:43:00","1.59","12583.0","Netherlands"
"540104","22752","SET 7 BABUSHKA NESTING BOXES","4","2011-01-28 14:43:00","7.72","12583.0","Netherlands"
"540104","22633","HAND WARMER UNION JACK","11","2011-01-28 14:43:00","2.26","12583.0","Netherlands"
"540104","71053","WHITE METAL LANTERN","2","2011-01-28 14:43:00","3.89","12583.0","Netherlands"
"540105","20685","DOORMAT RED RETROSPOT","9","2010-12-24 13:12:00","7.3","15291.0","France"
"540106","22752","SET 7 BABUSHKA NESTING BOXES","10","2011-01-08 16:31:00","8.11","17809.0","Netherlands"
"540106","84406B","CREAM CUPID HEARTS COAT HANGER","1","2011-01-08 16:31:00","2.81","17809.0","Netherlands"
"540106","71053","WHITE METAL LANTERN","11","2011-01-08 16:31:00","3.5","17809.0","Netherlands"
"540106","22752","SET 7 BABUSHKA NESTING BOXES","3","2011-01-08 16:31:00","8.13","17809.0","Netherlands"
"540107","84029E","RED WOOLLY HOTTIE WHITE HEART","12","2011-01-21 09:25:00","3.43","17850.0","EIRE"
"540107","85099B","JUMBO BAG RED RETROSPOT","4","2011-01-21 09:25:00","1.93","17850.0","EIRE"
"540108","85099B","JUMBO BAG RED RETROSPOT","5","2011-01-15 12:18:00","1.69","13777.0","Australia"
"540108","20685","DOORMAT RED RETROSPOT","3","2011-01-15 12:18:00","7.34","13777.0","Australia"
"540109","22633","HAND WARMER UNION JACK","12","2011-01-03 14:58:00","2.14","13777.0","Netherlands"
"540109","84029E","RED WOOLLY HOTTIE WHITE HEART","12","2011-01-03 14:58:00","3.32","13777.0","Netherlands"
"540109","22633","HAND WARMER UNION JACK","8","2011-01-03 14:58:00","1.83","13777.0","Netherlands"
"540110","20685","DOORMAT RED RETROSPOT","9","2010-12-31 10:50:00","7.11","16029.0","Spain"
"540110","84029E","RED WOOLLY HOTTIE WHITE HEART","2","2010-12-31 10:50:00","3.63","16029.0","Spain"
"540110","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2010-12-31 10:50:00","2.72","16029.0","Spain"
"540110","85099B","JUMBO BAG RED RETROSPOT","2","2010-12-31 10:50:00","1.56","16029.0","Spain"
"540111","47566","PARTY BUNTING","10","2010-12-12 16:10:00","5.0","14606.0","Spain"
"540111","21730","GLASS STAR FROSTED T-LIGHT HOLDER","11","2010-12-12 16:10:00","4.31","14606.0","Spain"
"540111","71053","WHITE METAL LANTERN","3","2010-12-12 16:10:00","3.59","14606.0","Spain"
"540111","21730","GLASS STAR FROSTED T-LIGHT HOLDER","6","2010-12-12 16:10:00","4.45","14606.0","Spain"
"540112","71053","WHITE METAL LANTERN","1","2010-12-19 16:37:00","3.5","12583.0","United Kingdom"
"540112","22752","SET 7 BABUSHKA NESTING BOXES","8","2010-12-19 16:37:00","7.89","12583.0","United Kingdom"
"540112","47566","PARTY BUNTING","2","2010-12-19 16:37:00","5.07","12583.0","United Kingdom"
"540112","22632","HAND WARMER RED POLKA DOT","12","2010-12-19 16:37:00","1.91","12583.0","United Kingdom"
"540113","84406B","CREAM CUPID HEARTS COAT HANGER","4","2010-12-23 09:41:00","2.82","14096.0","Netherlands"
"540113","84029E","RED WOOLLY HOTTIE WHITE HEART","5","2010-12-23 09:41:00","3.32","14096.0","Netherlands"
"540113","22633","HAND WARMER UNION JACK","12","2010-12-23 09:41:00","1.77","14096.0","Netherlands"
"540114","22752","SET 7 BABUSHKA NESTING BOXES","10","2010-12-05 11:37:00","7.94","15311.0","Belgium"
"540115","22752","SET 7 BABUSHKA NESTING BOXES","10","2011-01-04 12:54:00","7.56","13777.0","Netherlands"
"540115","22633","HAND WARMER UNION JACK","4","2011-01-04 12:54:00","2.35","13777.0","Netherlands"
"540116","71053","WHITE METAL LANTERN","2","2010-12-11 09:40:00","3.4","15291.0","France"
"540117","22752","SET 7 BABUSHKA NESTING BOXES","5","2011-01-12 16:05:00","7.71","13047.0","France"
"540117","22633","HAND WARMER UNION JACK","9","2011-01-12 16:05:00","2.05","13047.0","France"
"540117","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2011-01-12 16:05:00","3.67","13047.0","France"
"540118","85123A","WHITE HANGING HEART T-LIGHT HOLDER","8","2010-12-04 13:54:00","2.47","13777.0","United Kingdom"
"540118","22752","SET 7 BABUSHKA NESTING BOXES","11","2010-12-04 13:54:00","7.98","13777.0","United Kingdom"
"540118","85099B","JUMBO BAG RED RETROSPOT","7","2010-12-04 13:54:00","2.11","13777.0","United Kingdom"
"540118","21730","GLASS STAR FROSTED T-LIGHT HOLDER","11","2010-12-04 13:54:00","4.28","13777.0","United Kingdom"
"540119","85099B","JUMBO BAG RED RETROSPOT","4","2011-01-29 12:45:00","1.63","12583.0","Belgium"
"540119","22752","SET 7 BABUSHKA NESTING BOXES","8","2011-01-29 12:45:00","7.64","12583.0","Belgium"
"540119","22633","HAND WARMER UNION JACK","10","2011-01-29 12:45:00","2.07","12583.0","Belgium"
"540119","84029E","RED WOOLLY HOTTIE WHITE HEART","12","2011-01-29 12:45:00","3.58","12583.0","Belgium"
"540120","22633","HAND WARMER UNION JACK","11","2011-01-08 16:31:00","1.95","13777.0","EIRE"
"540120","20685","DOORMAT RED RETROSPOT","11","2011-01-08 16:31:00","7.09","13777.0","EIRE"
"540120","47566","PARTY BUNTING","10","2011-01-08 16:31:00","5.11","13777.0","EIRE"
"540120","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","7","2011-01-08 16:31:00","3.63","13777.0","EIRE"
"540121","85099B","JUMBO BAG RED RETROSPOT","10","2010-12-18 12:06:00","1.88","17809.0","Spain"
"540122","84406B","CREAM CUPID HEARTS COAT HANGER","7","2011-01-15 10:33:00","3.14","13777.0","Netherlands"
"540122","20685","DOORMAT RED RETROSPOT","10","2011-01-15 10:33:00","6.99","13777.0","Netherlands"
"540123","22633","HAND WARMER UNION JACK","5","2010-12-21 13:10:00","2.02","13047.0","Netherlands"
"540123","22632","HAND WARMER RED POLKA DOT","12","2010-12-21 13:10:00","2.35","13047.0","Netherlands"
"540123","71053","WHITE METAL LANTERN","6","2010-12-21 13:10:00","3.68","13047.0","Netherlands"
"540123","20685","DOORMAT RED RETROSPOT","4","2010-12-21 13:10:00","7.1","13047.0","Netherlands"
"540124","85099B","JUMBO BAG RED RETROSPOT","4","2011-01-06 11:04:00","1.93","13777.0","Germany"
"540124","22633","HAND WARMER UNION JACK","6","2011-01-06 11:04:00","2.29","13777.0","Germany"
"540125","22752","SET 7 BABUSHKA NESTING BOXES","11","2011-01-24 15:24:00","7.58","13047.0","Belgium"
"540126","22633","HAND WARMER UNION JACK","9","2011-01-20 08:10:00","2.0","17850.0","United Kingdom"
"540127","71053","WHITE METAL LANTERN","11","2011-01-19 08:22:00","3.37","17850.0","Australia"
"540127","22752","SET 7 BABUSHKA NESTING BOXES","4","2011-01-19 08:22:00","7.86","17850.0","Australia"
"540127","85099B","JUMBO BAG RED RETROSPOT","1","2011-01-19 08:22:00","2.07","17850.0","Australia"
"540128","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2011-01-09 08:21:00","3.79","13047.0","EIRE"
"540128","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2011-01-09 08:21:00","4.27","13047.0","EIRE"
"540128","20685","DOORMAT RED RETROSPOT","9","2011-01-09 08:21:00","7.26","13047.0","EIRE"
"540128","47566","PARTY BUNTING","11","2011-01-09 08:21:00","4.95","13047.0","EIRE"
"540129","21730","GLASS STAR FROSTED T-LIGHT HOLDER","9","2011-01-19 10:11:00","4.56","14096.0","Spain"
"540129","22633","HAND WARMER UNION JACK","6","2011-01-19 10:11:00","1.87","14096.0","Spain"
"540129","71053","WHITE METAL LANTERN","12","2011-01-19 10:11:00","3.82","14096.0","Spain"
"540129","84406B","CREAM CUPID HEARTS COAT HANGER","11","2011-01-19 10:11:00","2.81","14096.0","Spain"
"540130","22752","SET 7 BABUSHKA NESTING BOXES","8","2011-01-24 08:28:00","7.91","12583.0","Australia"
"540130","20685","DOORMAT RED RETROSPOT","2","2011-01-24 08:28:00","7.17","12583.0","Australia"
"540131","20685","DOORMAT RED RETROSPOT","10","2010-12-18 09:37:00","7.21","16029.0","Spain"
"540131","84029E","RED WOOLLY HOTTIE WHITE HEART","6","2010-12-18 09:37:00","3.87","16029.0","Spain"
"540131","47566","PARTY BUNTING","11","2010-12-18 09:37:00","5.08","16029.0","Spain"
"540132","20685","DOORMAT RED RETROSPOT","3","2010-12-18 08:36:00","7.44","15291.0","EIRE"
"540132","22633","HAND WARMER UNION JACK","11","2010-12-18 08:36:00","1.79","15291.0","EIRE"
"540132","22752","SET 7 BABUSHKA NESTING BOXES","8","2010-12-18 08:36:00","8.06","15291.0","EIRE"
"540133","22633","HAND WARMER UNION JACK","1","2010-12-22 08:41:00","1.94","15291.0","Belgium"
"540133","71053","WHITE METAL LANTERN","9","2010-12-22 08:41:00","3.38","15291.0","Belgium"
"540134","85099B","JUMBO BAG RED RETROSPOT","9","2011-01-30 11:05:00","1.81","17850.0","Germany"
"540135","84029E","RED WOOLLY HOTTIE WHITE HEART","12","2010-12-23 09:17:00","3.51","13777.0","United Kingdom"
"540135","21730","GLASS STAR FROSTED T-LIGHT HOLDER","2","2010-12-23 09:17:00","4.52","13777.0","United Kingdom"
"540136","20685","DOORMAT RED RETROSPOT","6","2011-01-20 08:05:00","7.01","14096.0","Australia"
"540136","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2011-01-20 08:05:00","3.45","14096.0","Australia"
"540136","85123A","WHITE HANGING HEART T-LIGHT HOLDER","2","2011-01-20 08:05:00","2.45","14096.0","Australia"
"540136","84406B","CREAM CUPID HEARTS COAT HANGER","7","2011-01-20 08:05:00","3.04","14096.0","Australia"
"540137","22752","SET 7 BABUSHKA NESTING BOXES","7","2011-01-14 12:29:00","8.06","14096.0","Australia"
"540137","21730","GLASS STAR FROSTED T-LIGHT HOLDER","6","2011-01-14 12:29:00","4.6","14096.0","Australia"
"540137","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2011-01-14 12:29:00","3.37","14096.0","Australia"
"540138","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2010-12-06 08:21:00","2.76","14606.0","Australia"
"540138","47566","PARTY BUNTING","1","2010-12-06 08:21:00","5.33","14606.0","Australia"
"540138","20685","DOORMAT RED RETROSPOT","3","2010-12-06 08:21:00","7.12","14606.0","Australia"
"540138","85123A","WHITE HANGING HEART T-LIGHT HOLDER","10","2010-12-06 08:21:00","2.92","14606.0","Australia"
"540139","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2010-12-20 15:40:00","2.95","13047.0","France"
"540139","21730","GLASS STAR FROSTED T-LIGHT HOLDER","6","2010-12-20 15:40:00","4.28","13047.0","France"
"540139","22633","HAND WARMER UNION JACK","4","2010-12-20 15:40:00","2.25","13047.0","France"
"540139","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2010-12-20 15:40:00","2.57","13047.0","France"
"540140","20685","DOORMAT RED RETROSPOT","9","2011-01-08 08:31:00","7.02","15291.0","France"
"540140","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2011-01-08 08:31:00","4.5","15291.0","France"
"540140","85123A","WHITE HANGING HEART T-LIGHT HOLDER","10","2011-01-08 08:31:00","2.93","15291.0","France"
"540141","71053","WHITE METAL LANTERN","1","2011-01-25 08:30:00","3.55","17809.0","Germany"
"540141","71053","WHITE METAL LANTERN","7","2011-01-25 08:30:00","3.65","17809.0","Germany"
"540141","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","7","2011-01-25 08:30:00","3.8","17809.0","Germany"
"540141","22633","HAND WARMER UNION JACK","1","2011-01-25 08:30:00","1.95","17809.0","Germany"
"540142","47566","PARTY BUNTING","11","2010-12-08 15:42:00","5.36","13047.0","Spain"
"540143","47566","PARTY BUNTING","10","2010-12-28 11:06:00","5.44","16029.0","Australia"
"540143","21730","GLASS STAR FROSTED T-LIGHT HOLDER","8","2010-12-28 11:06:00","4.17","16029.0","Australia"
"540143","47566","PARTY BUNTING","7","2010-12-28 11:06:00","5.25","16029.0","Australia"
"540143","22632","HAND WARMER RED POLKA DOT","8","2010-12-28 11:06:00","1.91","16029.0","Australia"
"540144","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2010-12-10 16:14:00","2.85","12583.0","Germany"
"540144","22633","HAND WARMER UNION JACK","9","2010-12-10 16:14:00","2.06","12583.0","Germany"
"540144","20685","DOORMAT RED RETROSPOT","8","2010-12-10 16:14:00","7.25","12583.0","Germany"
"540144","47566","PARTY BUNTING","9","2010-12-10 16:14:00","5.16","12583.0","Germany"
"540145","21730","GLASS STAR FROSTED T-LIGHT HOLDER","9","2010-12-30 13:39:00","4.59","15311.0","Spain"
"540145","22632","HAND WARMER RED POLKA DOT","11","2010-12-30 13:39:00","2.01","15311.0","Spain"
"540146","20685","DOORMAT RED RETROSPOT","4","2011-01-28 16:11:00","6.99","14606.0","Australia"
"540146","85123A","WHITE HANGING HEART T-LIGHT HOLDER","10","2011-01-28 16:11:00","2.88","14606.0","Australia"
"540147","22752","SET 7 BABUSHKA NESTING BOXES","1","2011-01-01 13:37:00","7.62","14606.0","Netherlands"
"540148","85099B","JUMBO BAG RED RETROSPOT","2","2010-12-29 10:46:00","1.59","14096.0","EIRE"
"540148","22752","SET 7 BABUSHKA NESTING BOXES","7","2010-12-29 10:46:00","7.82","14096.0","EIRE"
"540149","22632","HAND WARMER RED POLKA DOT","3","2011-01-04 10:58:00","2.32","17850.0","Spain"
"540150","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2011-01-11 09:41:00","3.34","16029.0","Spain"
"540150","22752","SET 7 BABUSHKA NESTING BOXES","1","2011-01-11 09:41:00","7.89","16029.0","Spain"
"540150","85099B","JUMBO BAG RED RETROSPOT","11","2011-01-11 09:41:00","1.65","16029.0","Spain"
"540150","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2011-01-11 09:41:00","3.35","16029.0","Spain"
"540151","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","2","2011-01-04 09:50:00","3.82","13777.0","EIRE"
"540151","47566","PARTY BUNTING","2","2011-01-04 09:50:00","5.07","13777.0","EIRE"
"540151","22632","HAND WARMER RED POLKA DOT","12","2011-01-04 09:50:00","1.79","13777.0","EIRE"
"540151","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","7","2011-01-04 09:50:00","3.77","13777.0","EIRE"
"540152","85123A","WHITE HANGING HEART T-LIGHT HOLDER","5","2011-01-27 15:38:00","2.71","14606.0","United Kingdom"
"540153","22752","SET 7 BABUSHKA NESTING BOXES","11","2010-12-17 08:49:00","8.03","16029.0","Spain"
"540153","71053","WHITE METAL LANTERN","6","2010-12-17 08:49:00","3.35","16029.0","Spain"
"540153","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","10","2010-12-17 08:49:00","3.44","16029.0","Spain"
"540154","20685","DOORMAT RED RETROSPOT","11","2011-01-06 09:55:00","7.57","15291.0","Australia"
"540154","47566","PARTY BUNTING","11","2011-01-06 09:55:00","4.95","15291.0","Australia"
"540155","85123A","WHITE HANGING HEART T-LIGHT HOLDER","11","2011-01-02 14:43:00","2.7","16029.0","United Kingdom"
"540156","85099B","JUMBO BAG RED RETROSPOT","7","2011-01-25 09:27:00","2.07","14606.0","Spain"
"540157","84406B","CREAM CUPID HEARTS COAT HANGER","10","2010-12-31 15:43:00","2.82","13047.0","Germany"
"540157","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2010-12-31 15:43:00","2.98","13047.0","Germany"
"540157","22633","HAND WARMER UNION JACK","1","2010-12-31 15:43:00","2.08","13047.0","Germany"
"540157","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2010-12-31 15:43:00","2.89","13047.0","Germany"
"540158","47566","PARTY BUNTING","11","2011-01-13 08:16:00","5.14","14606.0","France"
"540158","20685","DOORMAT RED RETROSPOT","11","2011-01-13 08:16:00","7.33","14606.0","France"
"540158","20685","DOORMAT RED RETROSPOT","6","2011-01-13 08:16:00","7.4","14606.0","France"
"540159","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","2","2010-12-03 11:03:00","3.51","17850.0","Spain"
"540159","20685","DOORMAT RED RETROSPOT","9","2010-12-03 11:03:00","7.5","17850.0","Spain"
"540160","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2011-01-07 16:38:00","4.61","17809.0","Australia"
"540161","71053","WHITE METAL LANTERN","10","2010-12-27 12:41:00","3.45","13777.0","Spain"
"540161","22752","SET 7 BABUSHKA NESTING BOXES","9","2010-12-27 12:41:00","8.11","13777.0","Spain"
"540161","84406B","CREAM CUPID HEARTS COAT HANGER","6","2010-12-27 12:41:00","2.7","13777.0","Spain"
"540162","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","5","2010-12-09 14:14:00","3.85","17850.0","Germany"
"540163","22633","HAND WARMER UNION JACK","1","2011-01-28 15:44:00","2.07","13777.0","France"
"540163","47566","PARTY BUNTING","5","2011-01-28 15:44:00","5.36","13777.0","France"
"540164","85099B","JUMBO BAG RED RETROSPOT","12","2010-12-12 11:39:00","1.77","15291.0","Belgium"
"540164","22752","SET 7 BABUSHKA NESTING BOXES","5","2010-12-12 11:39:00","7.67","15291.0","Belgium"
"540165","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","9","2011-01-20 10:05:00","3.67","15291.0","Spain"
"540165","71053","WHITE METAL LANTERN","2","2011-01-20 10:05:00","3.48","15291.0","Spain"
"540165","22752","SET 7 BABUSHKA NESTING BOXES","8","2011-01-20 10:05:00","7.79","15291.0","Spain"
"540166","47566","PARTY BUNTING","9","2011-01-25 09:13:00","5.31","17809.0","Germany"
"540166","22752","SET 7 BABUSHKA NESTING BOXES","6","2011-01-25 09:13:00","8.03","17809.0","Germany"
"540166","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2011-01-25 09:13:00","3.83","17809.0","Germany"
"540167","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","10","2010-12-01 16:48:00","3.59","17809.0","Australia"
"540167","71053","WHITE METAL LANTERN","8","2010-12-01 16:48:00","3.48","17809.0","Australia"
"540168","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2011-01-13 11:09:00","3.44","12583.0","Netherlands"
"540168","84406B","CREAM CUPID HEARTS COAT HANGER","2","2011-01-13 11:09:00","3.09","12583.0","Netherlands"
"540169","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2011-01-26 14:20:00","4.48","16029.0","Australia"
"540169","22633","HAND WARMER UNION JACK","4","2011-01-26 14:20:00","2.28","16029.0","Australia"
"540169","22752","SET 7 BABUSHKA NESTING BOXES","1","2011-01-26 14:20:00","7.56","16029.0","Australia"
"540170","84029E","RED WOOLLY HOTTIE WHITE HEART","9","2011-01-16 16:02:00","3.39","17809.0","Netherlands"
"540170","84029E","RED WOOLLY HOTTIE WHITE HEART","1","2011-01-16 16:02:00","3.58","17809.0","Netherlands"
"540170","85099B","JUMBO BAG RED RETROSPOT","9","2011-01-16 16:02:00","1.65","17809.0","Netherlands"
"540171","22633","HAND WARMER UNION JACK","12","2011-01-17 13:33:00","1.86","17809.0","France"
"540171","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2011-01-17 13:33:00","3.74","17809.0","France"
"540171","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2011-01-17 13:33:00","2.98","17809.0","France"
"540171","84406B","CREAM CUPID HEARTS COAT HANGER","11","2011-01-17 13:33:00","3.03","17809.0","France"
"540172","22752","SET 7 BABUSHKA NESTING BOXES","6","2010-12-02 16:03:00","7.87","14096.0","EIRE"
"540172","85099B","JUMBO BAG RED RETROSPOT","3","2010-12-02 16:03:00","1.8","14096.0","EIRE"
"540172","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2010-12-02 16:03:00","3.69","14096.0","EIRE"
"540172","21730","GLASS STAR FROSTED T-LIGHT HOLDER","8","2010-12-02 16:03:00","4.37","14096.0","EIRE"
"540173","84406B","CREAM CUPID HEARTS COAT HANGER","11","2010-12-24 11:54:00","3.21","13047.0","Germany"
"540174","84029E","RED WOOLLY HOTTIE WHITE HEART","8","2011-01-19 09:53:00","3.58","14606.0","EIRE"
"540175","20685","DOORMAT RED RETROSPOT","8","2011-01-02 14:13:00","7.03","15291.0","Belgium"
"540175","22633","HAND WARMER UNION JACK","10","2011-01-02 14:13:00","2.1","15291.0","Belgium"
"540175","22633","HAND WARMER UNION JACK","1","2011-01-02 14:13:00","2.07","15291.0","Belgium"
"540176","47566","PARTY BUNTING","9","2010-12-12 16:59:00","5.29","15291.0","EIRE"
"540176","71053","WHITE METAL LANTERN","3","2010-12-12 16:59:00","3.71","15291.0","EIRE"
